sample	T-cells	B-cells	Treg	Macrophages	Th1 cells	CD45	Exhausted CD8	DC	Cytotoxic cells	NK CD56dim cells	Neutrophils	Mast cells	NK cells	CD8 T cells	igA_Bcells	igG_Bcells	igMD_Bcells
BA2024R	5.1125732568333335	2.3050098422222223	1.783845572	2.89952124825	4.969648463	9.114604768	4.539415823	-4.477449413	5.3640574379	0.40198017933333324	9.509856201	3.8003213878	4.057449432	5.1339042435	9.564937729	9.320233596000001	7.852676777999999
BA2623R	3.1392413831666666	-0.6698876324444444	0.568848852	2.99160289775	1.928873644	8.168401162	3.81455480125	0.156429311	3.5868990922	-2.4246072246666666	5.981816308	4.9564293652	-0.7867024736666667	3.2695897305	-0.9099819555	-0.635413454	3.870201777
BA2426R	3.554759747333333	2.0813850473333333	0.864337263	4.7320521725	2.425970736	8.160596413	3.98855397175	2.746048812	3.3885935194	-0.14946424133333336	4.575511156	6.9597135672	1.4729833466666666	3.143991927	8.488584135	6.2033768485	7.0771346610000005
BA2271R	3.643701265833333	1.4114564754444445	1.512424753	3.303758136	2.970402468	9.624615635	3.520476413	0.502611742	4.1304376698	0.13575506366666665	7.063055738428572	2.6494242006	0.4822234543333333	4.148783807	8.8285834345	7.273213495	7.988817085499999
BA3004R	4.6177803555	1.5915607496666666	1.368503796	1.42801500675	4.251887854	9.506014277	3.9262723845	-3.609240588	5.3851791906	-1.1344442536666668	6.893002313714286	6.410806385	1.8029824413333333	3.0684474945	5.904064046	5.62318527975	6.4578644255
BA3010R	3.7317075376666664	-0.2670329805555556	1.479667395	4.41903180625	1.654214978	8.560755195	4.27436352125	-2.602342876	3.3211356308	-2.3886510393333333	6.602697057285714	5.1727745685999995	0.14472114166666666	2.974447679	7.108955683	3.10013742875	6.7229579820000005
BA2662R	2.5416575453333334	1.6759986224444443	-0.529812884	4.78420800525	0.275450535	8.775015544	3.7805643565	-0.135103437	2.5095564296	-2.577858282333333	6.154703427428571	2.227255619	0.13484290900000004	1.4283672095000002	9.624476653	8.96390794175	6.3454904415
BA2280R	1.8934462986666667	-1.6036662315555554	-0.157247813	2.95501321175	2.368431377	9.520363501	3.8034491755	-2.104319609	3.7951877287999998	-2.749582229	5.274366784142857	7.1436111592	1.093128961	0.844031774	5.6245487045	2.2834308765	3.3605884715
BA2277R	3.6371844176666666	-0.8292351095555556	1.133368614	2.8417249545	5.383300347	9.288128052	5.03517618825	-1.151123128	6.2030045495	-0.5978671473333333	2.379798435	8.1453624462	2.201979045333333	3.3597907659999997	6.083780872	3.74955869175	3.303043305
BA2658R	4.5497667606666665	2.2680841681111112	1.164885487	4.52886608	3.447561988	9.203009489	4.28841724875	2.858262471	5.0816839658	0.12519625966666667	5.815828284857143	1.023574388	0.393206744	3.940035492	7.375568673	5.52760726525	7.3005768135
BA2512R	2.8751552216666667	2.0994513584444445	0.294138846	5.83073541275	2.635702394	9.6349137	3.056289121	1.375220793	3.6170768191000002	-1.4672065879999998	7.131695820428572	1.0733445564	1.474812674	1.9823946705000002	5.496990310499999	4.02309792675	6.658092657499999
BA2394R	2.728690327833333	1.370487212888889	1.48285422	4.8556542005	1.890379499	8.131763512	4.18919194675	-1.186527407	3.4113565117	-0.4782320953333334	5.083002385714286	10.962722062000001	-0.005100873999999996	3.3182901985	3.09003148	1.3214183827500001	6.444014572
BA2950R	4.9237399706666665	1.1805137152222223	1.928873644	5.52524047925	2.417576281	8.344565648	4.77917655275	3.3183125	4.420066405	-0.4430753383333334	4.389799270857143	4.2094061874	-0.7251658576666666	4.3183123265	6.0196348324999995	4.749508902	8.1716382865
BA2981R	2.468660163	-0.8985155859999999	0.297751187	2.772146463	2.435520677	7.407072869	4.5677636855	1.674811128	2.5394526303	-0.8964315093333334	6.462528776571428	4.1123284622	0.42669851866666664	1.4465183830000001	7.0981248555	5.545049457	6.6309587455
BA2934R	7.120664317499999	2.7944453045555555	4.246550684	3.7051511155	6.555500046	10.14590178	5.6284234492500005	0.666093007	7.809575138	3.4322277199999998	9.256636834428571	1.8778866694	3.9041335063333333	7.245938839	7.178350244500001	4.76167023875	7.7155829885000005
BA2539R	4.637172358	-0.714017068	0.507602595	4.611819898749999	3.821623896	9.107138692	4.07135641	0.811476019	5.0282197162	-0.48602375366666667	9.360193141571429	2.631481967	4.062732702333333	4.444538189	5.3946866745	5.1739283845	3.7692307035
BA2786R	2.2429123773333335	-1.3241747772222223	0.395932963	3.790992031	1.011420988	8.862164054	2.33605215175	-0.213289563	3.3678626235999998	-3.206785815	4.203785852857143	1.5444200546	-0.7880232429999999	3.003979092	1.1149037735	0.11110862200000002	2.4432540815
BA2256R	1.734491841	0.04959115322222226	-0.112757807	2.113261583	0.88323064	8.105456192	3.6256212155	-1.450090318	2.6773015543	-1.7577690320000001	2.0357969508571427	2.8540348938	-0.7806238263333334	2.4830560845	3.0908135889999997	2.526888409	6.2276040975
BA2483R	3.8360394161666664	2.620570486888889	0.645555631	3.58939598825	2.886436035	8.444246973	3.7440166165	3.285317398	5.1324157621	-0.7586619816666665	2.551196905714286	3.9096712578	0.9869326873333333	4.0544555980000005	5.472425816	2.90208011425	7.693336129
BA3002R	2.5975947946666667	2.119686646888889	0.020492332	4.003535924	2.354323911	8.72915326	3.4440405464999997	2.600653909	4.5433338388	-0.9518072333333334	1.8169871568571427	2.8826466708	0.42933259133333335	3.514285404	4.0623275985	2.5189670197500003	6.6038135895
BA2109R	3.2593499235	0.37515914455555555	0.294138846	4.26968011	2.489141671	8.77804588	4.1971943525	-0.863064	3.7581471668	-0.17636632166666663	7.913431798142857	5.8852468094	1.0062608293333333	2.9352450489999997	7.9278877085	5.130290877	4.2230834360000005
BA2242R	3.467625809333333	1.917299602888889	0.037210423	3.5996656320000002	2.362707387	8.532159938	4.454248074500001	-3.449852031	3.9482977663	-1.0544517473333332	3.9930769855714288	6.5315810674	0.46179538200000003	2.278221439	4.449423111	1.823959818	6.7418469635
BA2132R	5.179161826833333	0.705849536	1.948487555	3.91749874825	4.553087993	8.406645502	5.0161539702499995	-0.967118058	5.5981962870999995	1.1226777803333334	4.803869017857143	4.2490192384	2.4364639143333333	5.7052011405	6.709567619	3.8886359384999998	6.844154652
BA2618R	3.0425065081666665	0.5539292832222222	0.79950344	3.1358444517499997	2.626189726	8.669715528	4.4478120735	-4.69418391	4.1606743126	-1.3099274633333333	7.697122169428572	3.440605836	1.229552448	2.8541527815	6.6898448725	4.3360805655	5.9059772785
BA2846R	2.821228022833333	1.0100604553333334	0.723718799	2.77704895	2.166424144	8.706909502	4.10199357875	-4.994830165	4.2368102742	-1.5390102393333334	3.8474822811428573	6.5551448524	1.188712793	2.3922429245	5.7206957549999995	3.71031612275	5.667203037
BA2521R	2.827930746333333	1.2094371387777776	0.117009636	4.1848135475	1.22590015	9.640088234	3.38407058025	0.875483759	3.1550500784	-1.8400078976666665	4.629158598714286	4.3960457852	-0.11072011533333335	2.222813095	6.5199750845	4.2657868365	7.197745539
BA2885R	1.9860106735	-1.4011228312222221	-1.012815347	6.21333624625	1.130716438	9.604220047	2.9624441935	-0.243154079	3.0400250675000002	-1.6180287023333333	6.241696524857143	0.23421696400000003	-0.038371066333333315	2.723809794	7.011081136	4.0474475199999995	0.94508279
BA2639R	4.482736682833333	2.210497096888889	0.521473783	3.513191333	2.798042346	8.985186514	4.2197937969999995	-0.157247813	4.0570656431	-0.19328896833333326	5.8627553738571425	6.6877817764	0.7447483023333333	3.114641101	8.365904394	6.08211392575	7.5891256515
BA2775R	3.4031240925	2.953607113	-0.256578476	3.569004519	1.973398731	9.030741748	4.123630706	-1.871342362	3.4003652616	-1.1527980603333334	5.749333376571428	7.4704270442	-1.1450412296666668	2.9133727955	8.6382561965	6.7533561125	7.5536270065
BA2402R	5.487960441666667	2.2512708725555557	3.152164749	2.75893342525	4.905001711	8.92748838	5.121569646999999	-2.936046145	5.8911628029	1.9263316576666667	5.451274848571429	2.8620514848000003	2.617631659333333	3.527285392	5.5200038185	3.01957949225	7.7924789325
BA2097R	5.707249565666666	1.7440973313333334	2.085728775	3.1500107315	4.918612436	8.672544374	4.7324919654999995	-1.192589773	5.8484056935	-1.0055266056666667	4.359908356571428	-1.1969417896	2.6004504793333334	3.9478599814999997	8.1251179585	4.7363963745	7.4937873425
BA2399R	1.6199089096666666	1.503031145111111	-0.382770172	1.0286011285	0.395932963	7.985525405	4.3811616885	-4.216911906	2.2007607057	-1.7152823126666668	0.3170289225714285	2.2574325418	0.25868858833333336	1.6027743625	7.7247424344999995	6.4911998565	6.02341598
BA2850R	1.973802385	-1.631490889	-0.543214916	1.5531571477500001	1.262913855	8.42083658	3.2859269925	-5.120915129	3.2450238514	-1.9260504076666667	2.3186820922857145	3.4211511889999997	-0.6509141753333334	1.8076390285000001	3.2265894345	-1.0681846435	5.3850250405
BA2993R	3.6960244946666667	-1.0759346453333334	0.954576643	1.39073947975	1.408184558	8.704015857	3.74585728275	-4.511881712	3.8010881311	-1.2200502706666667	3.3429368645714286	3.6246571926	-0.259389701	3.113591808	-0.09662388949999998	-1.4717322160000001	6.876886835500001
BA3322R	8.234107618333333	2.0133531118888888	3.680361935	2.6652118519999997	8.266078575	10.06804967	6.49672684375	-2.561166486	8.7064878614	3.2829011303333333	7.246302203	3.4726140984	4.731513311	9.160432513	11.224042725	9.80138294675	8.2540986055
BA2174R	3.1452015108333335	1.5901889338888888	-0.114965817	4.2573231655	1.052935154	9.409015474	4.4753804725	2.767296088	3.7648201095	-1.314155041	8.219174816428572	4.7211862244	1.3142909236666667	2.5504608455	6.268852068	7.56826395575	6.728417264499999
BA2004R	6.918070203	4.501821968777778	1.957630753	2.2252669365	6.345947139	10.29947213	5.9031444285	-4.018625834	7.1342771878	-0.21479901266666668	8.836243514142858	6.401483532	3.647954093	7.7722780855	8.780490365	7.57851878425	9.8834649755
BA3001R	2.3159689698333334	1.3431927256666667	-0.043192785	1.51405901925	0.975745566	8.038841164	4.31099427825	-1.854436492	2.4634438412	-1.127064345	2.69697304	5.370470561199999	0.21172619466666667	1.717006798	8.565447375	6.6042483825	5.317687572500001
BA2911R	2.2155484735	2.0010207914444442	-0.245480641	2.575678921	1.30967693	9.247041739	4.50191907075	-3.638332397	2.9015132418	-1.6071575363333332	2.021531282857143	3.7981944388	-0.06925709033333331	1.530845482	5.256826254	2.652387086	5.673719119
BA2311R	4.594341621333333	2.472154022333333	1.609275276	4.66647705125	3.526212027	9.418005482	4.47514642875	0.43652254	4.8375672668	-0.2941535053333333	7.504257722428571	2.444081432	0.05156586933333329	4.4212707895	8.2983916175	7.9771773415	7.3871586645
BA3040R	1.36052855	-0.6998805818888889	-0.845075814	2.3598017585	1.514564435	6.946200847	3.5936760987499996	-1.871342362	2.9307044579	-3.4786013306666668	6.230514555285715	5.1194281184	2.5344826946666665	2.317499193	9.3026156125	9.7524323565	7.2602966235
BA2724R	3.1175246058333332	1.4822109366666667	0.770833241	5.4920871052499995	2.162634089	8.611511534	3.2068727965000003	1.310784323	3.6590709381999997	-0.836708058	6.653454675	4.8571302282	1.8110495706666667	1.9370371039999998	8.9130496435	6.3176613745	5.5033492635
BA2837R	1.7408903645	-0.6983747156666665	-1.170291732	4.057709733	-0.46265898	8.362662152	4.8132306695	-1.2603673	2.6562810825	-1.6253317790000001	6.896122571714286	6.4369833274	-0.031286864	0.323552999	0.9740863165	-0.09987368075	7.767771995
BA2821R	2.454923399166667	2.5923409602222223	0.312557808	4.248365023	0.471360863	8.937521285	4.35492268225	0.961246029	2.6518168288	-2.2851359626666667	4.7167480112857145	2.9073174697999997	-0.5461317216666667	2.0231240115	7.8734942705	6.5756344347499995	7.674037311
BA2363R	3.4061641834999996	1.0861822118888889	1.379628048	4.1512882415000005	2.371275245	8.974853309	4.7072194849999995	2.57575175	4.6302916526999995	-1.4806556786666667	6.816649261	7.598651890399999	2.1469052276666667	3.387897852	5.864835708999999	4.89242407725	7.4071045805
BA2233R	2.6296702001666667	1.4382099108888888	0.281002514	2.282343479	1.583502618	8.126077893	4.193826974	-4.273621002	3.9798603037	-1.4532251333333333	2.8429367775714285	6.9456814996	1.2503629569999999	2.0188650625	7.135718136	6.872781198	6.746789412
BA2744R	5.171779486666667	0.8164189104444445	0.761761135	1.64738003925	4.905001711	8.742067082	4.961206681749999	-3.286356894	5.8805628921	-0.7691720329999999	3.3637439131428573	7.4102497448	3.232886182	5.6797509165	3.4777511455	1.18793177575	4.744845356
BA2501R	3.7041537571666665	1.6146630761111112	-0.284467499	1.8130294644999998	1.564264587	9.0997066	3.3303906535	-4.599570339	4.2075070159	-1.0298629886666668	3.2110947715714286	6.20130347	0.3983893276666667	3.3811798025	0.6229022285	1.9573128005	5.3888252685
BA2301R	3.4648637118333334	1.539322098	0.802541543	3.439955931	2.838148965	8.337842498	3.37532197325	0.04543104	3.4812857307	-1.5289084513333333	5.8352275378571425	1.9689531226	2.030152930333333	3.4065876590000004	6.6471545665	5.21907602675	5.890160607
BA2880R	3.3368844141666667	2.322051065777778	0.533230431	3.6799655955	3.338447767	8.666891981	3.4147486395	1.424453566	4.2149293282	-1.4521688436666667	8.857826111857143	4.56809266	2.2758741903333335	4.012244766	10.5976038485	8.39513614875	7.2487213275
BA2621R	3.953920158333333	1.2958089695555555	1.437354488	3.47790868375	2.283404497	8.762952987	4.1351011515	-2.245286254	4.1778178133	-1.3025365436666667	8.399234803428572	4.697525319	0.25675704799999993	4.595714588	9.076185149	6.414815035749999	5.161475314
BA2852R	7.331634786166667	2.860330341111111	3.246753812	1.9861692132500002	6.764186829	8.981734767	6.1835646324999995	-1.833195787	8.0522700449	4.009497181	6.858283612142857	3.6293141162	4.5289011016666665	7.7730735929999994	7.8685223345	5.453952086	7.3293935615
BA2133R	7.041607089	2.3078656141111114	4.904286562	3.83677052425	4.924164514	9.482381777	4.4356595845	0.932435558	6.1329433135	1.20705696	7.7814866135714285	7.0046388656000005	2.885458238	6.037732242000001	8.454634934	6.8673947095	7.189872306
BA2473R	3.2218377866666668	-0.6497508036666667	1.961994211	2.32655202425	2.49633302	7.529879794	2.840593289	-0.79132187	3.0643133114	-0.7294521136666666	5.071243401	4.674372167	0.510458355	2.9977167505	7.4493430615000005	8.06024110975	6.2793487705
BA2866R	4.331748679166666	0.598951477	-0.733515126	1.329779081	0.781345139	7.753715808	3.47202354275	-2.022299506	3.4231680391	-0.9952071086666667	7.681619248714285	6.7700696262	1.905897167	1.1279968055	2.855233124	2.31047314025	7.2315007085
BA2212R	3.6140860631666665	0.556512534888889	-2.072747137	3.2010345165	1.955153649	6.562232517	4.5801776830000005	0.46469323	2.9514600824	-2.533553765	5.980876428285714	3.0371596062	0.40485647033333333	3.1771397864999997	8.714645252499999	8.27951773075	8.1607394545
BA2477R	1.9564687496666666	0.9523076220000001	0.229044512	4.54165893575	0.962688765	8.630661469	3.5077916055	-3.221428516	2.2641716652	-0.887900625	4.236357660142857	3.9794640167999997	-0.34048712066666664	1.4091697019999998	8.985510117	7.14202333575	6.512936304
BA2244R	2.199904646166667	0.6607676282222221	0.663022616	5.8931130535	0.947438801	9.364800428	2.88745087675	-2.017582884	2.0704867099	-0.5925966796666667	4.700600187571428	3.413662216	-0.924676831	1.2034295744999999	3.52041938	0.6910406739999999	5.3769517525
BA3089R	4.483514643166667	1.4209066355555555	0.858366694	1.7780693815	4.269278783	8.858967155	4.73247539625	-3.618356221	5.3332521974	0.684526638	4.2246075287142855	4.6708495802000005	1.4567453116666667	5.2626224075	5.685570413000001	2.59842542575	7.564861789
BA2685R	3.7350017883333333	-0.11604993933333335	-0.649189872	1.26751544475	3.938851014	7.100850145	4.571386893250001	-2.151569342	3.7673721588	-1.9214216503333335	4.275124093857142	6.822605386	0.8251051093333333	4.2961331135	10.7681992295	9.66582859525	8.4999499165
BA2273R	4.321530851166667	0.3206866168888889	-2.499722818	3.39002887925	4.093529768	7.34459274	5.32817162725	-1.721794047	4.2589312938	-0.3202813813333333	3.516484889857143	0.3739836740000001	2.1571591123333334	3.713912153	10.440227162	9.719575313250001	9.0918962735
BA2659R	3.733339016	2.157816017888889	0.890278591	3.31234948725	3.319881176	9.02011486	4.277055093	-2.376455555	4.5934196186	-1.4702463066666667	7.759230346428572	4.3989422598	0.694680985	3.6354005035	8.016074663	6.8052499292499995	7.7284483395
BA2124R	2.1136049711666667	-0.7010637436666667	0.457868705	1.7893414057500001	1.690610868	7.85777882	2.8317973579999998	-4.334287879	3.1891947887	-3.0779268336666665	5.193457572142857	6.0217199772	0.738747159	1.5979365620000001	5.5179862185	5.5546249465	4.965899918
BA2369R	3.375767481	0.10893810688888891	-0.27982049	4.03001982325	2.907720138	7.898830837	4.6346269795	-2.19345673	4.0280422264	-1.727966751	7.099022828285714	3.875205398	1.1158425076666667	2.95831423	5.6998816654999995	5.01980186525	6.5711252335
BA2400R	4.650770322666666	1.630793799111111	1.817833197	2.3337872205	2.870762769	7.900374739	5.414146907	-1.883287015	4.4230211633000005	-0.119942391	3.0769453937142854	3.3547672603999996	1.5177186116666668	4.6192812225	8.770145397499999	7.99448630975	7.446539038
BA2762R	4.347595023166667	1.298397324888889	1.206592604	2.8326130655	2.099900629	8.214258618	4.035049109	-0.88601149	3.6528709882	-0.9611161753333333	5.111285551571428	5.4503570314	-0.005941926666666662	4.137701454	6.9375512895	5.191358028	5.544751726
BA2312R	4.244377041	2.8385039313333333	1.567397786	3.36604101575	4.217135392	9.338839121	4.50543667025	-0.03465796	5.665804635	0.5611911686666666	6.8944693017142855	2.6949723178	1.3685453883333332	4.0100448215	7.9265578915	4.224115152	8.9286068745
BA2813R	2.5069006145	1.1351012794444446	-0.529812884	0.9762210790000001	0.900465292	7.954528125	3.806369483	-2.719272208	2.8199204856	-1.279226279	3.868166196142857	3.4433626378	0.326771678	1.0809940525	5.2741993065	3.7906174125	6.6379428565000005
BA2211R	2.4273060018333332	1.3462679177777779	-0.252053019	2.10402623	2.350050002	8.694332705	3.2621457279999997	-3.504103796	3.9440125278	-0.2548228416666667	4.418187739	6.1605446492	2.5956876639999997	2.318190021	4.8944294484999995	2.8721922855	5.509855615
BA2171R	3.2047345625	2.654727082888889	0.096673614	3.10209778625	1.681354172	9.187287338	3.66470816075	-1.65518694	3.6855703087	0.22418985666666666	3.7765453765714283	4.2247585164000006	0.7074834136666667	1.9571736865	9.083126292	6.91801757225	7.631394955
BA2746R	3.751041377	2.5553616081111112	-0.437848975	5.4264316415	2.748583428	9.640088234	3.27707048825	1.352960259	4.1469281448	-0.768507293	6.030260966285714	2.7158252998	0.7453312476666666	3.648851363	8.6339862035	8.6356473595	6.846620359
BA2798R	4.163560529	0.16930000422222224	1.520597388	1.68424701725	3.74135958	7.674935023	4.2153928225	-2.226534044	3.5397695046	-0.5971234763333332	5.555760369142857	6.6058931374	0.4685193723333333	4.2211566915	8.7546460055	9.178164689	7.300821437
BA2883R	4.132882824833334	-0.3156982582222222	1.734874736	3.64996653425	3.150065299	8.633417451	4.123968677	-1.605976691	2.7488608068	-0.30739221333333333	5.809245813428571	6.1087374958	1.1241576833333333	3.66624259	6.8624375744999995	6.3449913979999994	6.498333925500001
BA2288R	6.491259742166667	1.451599983888889	2.194521977	3.628504368	4.640224762	8.447353801	4.3726701895	-2.300023836	5.417400297	-1.3487357026666664	5.083530782	1.3669480632	0.5907699603333333	5.8312348125	12.91700052	12.5802923275	10.771087719499999
BA2801R	1.314865338	-1.7092764623333334	-2.561166486	4.9074239755	0.384865965	8.085181912	2.89795851025	-5.042809241	1.4732842334	-3.3968459436666665	8.524703584857143	3.8724144726	-1.3684321546666667	1.618282131	5.146084651	1.397178249	3.531966526
BA3407R	5.075725947666667	-0.5115697577777778	1.90509897	4.252212665	4.063630547	8.072456809	4.67008819175	0.257995289	5.3689591488	1.1134401423333333	7.345060746142857	3.1707541764	1.991662789	4.6862415805	9.3204036745	8.11507834075	4.1089583845
BA3030R	3.5244715613333333	1.6691082574444445	-0.148339512	2.452892818	1.317843449	9.362153816	4.51591413675	0.586865818	3.1206671965	-1.067961219	8.997376967714285	4.004464856	0.6163729253333333	2.399317625	7.738523220499999	7.2937664495	7.552792072
BA2588R	5.703100898333333	1.6760460932222223	1.563318256	1.9644805972500001	5.196991179	8.910905093	5.3520123462499996	-3.084789487	6.038160506400001	0.8108975006666667	7.007571876857143	4.5108595306	3.2021560829999998	5.362925036	7.993606279	7.1802794924999995	7.0412339065000005
BA2296R	4.486598398666667	2.624539895888889	0.240701064	3.5906286012499997	3.667038503	8.43037965	4.6888944095	1.062011926	5.114541985	-0.8228446123333334	5.665696388428572	3.1850099366	1.9356277503333332	4.436264338	9.6225062995	9.62664381025	8.5305682305
BA2300R	2.3445113878333332	0.7881566397777777	-0.2917844	3.51034432425	2.663079046	9.034299549	3.676029696	-3.458680576	3.8619854673000003	-2.2671002826666666	4.594779738428572	4.239208856	-0.2667400753333333	1.9296214214999998	5.5048665465	3.504863524	7.643623621000001
BA2903R	3.5973725443333335	0.7764716512222222	-1.326670666	4.62640083525	2.549358374	9.238947118	3.51533393425	1.898052598	3.7833570261	-0.7618372123333333	9.505476286285715	5.73116838	1.306391916333333	3.6555130945	4.8333885535	1.643615752	5.272135586499999
BA2545R	6.355083343833333	3.7778590532222225	2.029967851	2.59988365125	5.623069229	9.133420629	4.9877808545	-2.534317799	6.2101939431	0.0077103300000000985	8.261445577714285	3.8979684895999998	3.508553039666667	6.3376061965	10.514068614	9.571721949499999	9.646825501999999
BA2840R	3.2951639328333333	-0.8552792148888889	1.84886012	2.8131707795	2.882795628	7.607658645	3.2360362185	-2.683532054	4.3435654581000005	1.1523916343333334	3.3521226104285713	4.077141001	2.712038383666667	2.9689890285000002	6.012267511499999	3.57693197375	2.2222037305
BA2528R	5.3100231503333335	1.8294775042222222	0.213349457	2.28973666975	4.59474071	8.304731825	5.21143591375	-4.618408097	5.590579487	0.7422901016666666	6.300691745571429	5.144814875	3.3399440206666666	5.1750367925	9.7623427115	8.96732867025	7.506558212
BA2646R	3.9824113763333333	1.256390929	0.488936421	0.8324704675000001	1.399473865	7.745365027	3.60753372925	-2.528601933	4.137913341	-0.42743022833333333	3.1553731152857143	8.466852816	0.4544888713333333	2.0214669990000003	7.7278421135	6.332853394	6.1274771435
BA2240R	3.1802673883333332	-0.36045252777777786	0.42449892	1.3943225675000002	2.520079577	9.798191042	4.53218428925	-4.094308589	4.627907875	0.4679918563333334	2.2307120578571427	2.4861633706	1.7465257266666667	2.7005764895	1.9154516535	0.419491587	8.5099781605
BA2926R	4.107331574833333	1.9949392742222223	0.528187716	3.2586804545	1.543050372	8.425599826	3.937818919	-3.560100812	3.3410837584	-0.7375316233333333	5.487456522142857	-0.5273042635999999	0.1115667296666667	3.2083554345	9.879441755	7.9874637680000005	7.0905714225
BA2272R	3.6639055135	3.0361694420000003	0.130813833	5.44004355625	2.715062861	9.579091696	4.483030564	2.2226389539999998	3.9817356531	-0.9262214396666666	3.839006407285714	2.5395808806	-0.12522177066666665	3.130133816	8.2736965475	5.914199588	7.756969398500001
BA2306R	2.2467548185	1.2489444456666667	0.651829022	4.510470435	0.683432199	9.02011486	3.2794459920000003	-0.524599158	2.543254473	-1.443472869	3.1917693334285713	5.430254368	-0.22012748733333334	1.7236815735	8.883568435499999	6.0370561679999994	4.5352085225
BA2842R	5.6711600833333335	1.3814571847777777	3.702564871	5.04947971425	2.992753032	9.6349137	4.1009683985	-0.254367735	5.1193897102	0.06001087433333326	7.762845449714286	3.9603159142	1.5774922263333333	4.6550162795	11.37449035	9.999325293	7.7830587455
BA2855R	5.4843486121666665	0.3762663548888889	4.211008572	5.49491885775	3.672488407	9.1562894	4.26836381975	-0.558698987	4.6082568014	0.995011175	8.098493970857144	2.0552539814	1.6425470943333333	4.7291603335	11.27620498	9.35978117825	6.579164127
BA2040R	5.232713456166667	2.716595185888889	1.562289502	3.86682082975	4.113880682	8.669715528	4.145686517	-0.189052417	5.2313597654	1.9057791616666666	8.574405596285715	2.7575369976	3.126786788	5.039055705	10.090990792	7.59343177575	8.645218415
BA2765R	1.7020943848333334	0.40790110488888887	-1.96512776	4.77889966575	0.273659676	9.56420444	2.1100382865	-3.070293038	2.8530731661999997	-1.1468285246666667	9.532224697142857	3.4718920178	-0.10713059833333334	1.6629404855	1.77255453	1.4978589305	5.693626363
BA2904R	3.867189544	3.032912658111111	0.964067885	3.89347534375	3.569042447	8.974853309	4.160214105	2.985392217	4.5828235859	-0.10820392133333336	6.509463338142857	9.9639297194	2.260960080666667	1.0681028545	6.1986679774999995	3.19360559275	7.764740937
BA2726R	5.073309724333333	1.292729041	1.625555128	6.75818449225	4.653679302	10.43597442	3.9240544095	-1.132160519	6.1746325518	2.4326063733333334	7.351893935857143	-1.3144193008	2.779719925666667	5.78844371	7.299822677	4.9334707455	6.325961824
BA2234R	2.0740957498333334	0.49243452099999996	0.764705649	3.71997509325	1.428869473	9.391184198	3.16302795725	2.786345301	3.42767332	-1.2137570736666667	5.453077705285715	0.4624725314	0.32283814866666666	2.8201555435	5.4281622775	3.7948957615000003	4.1529012675
BA2022R	3.8050283026666665	1.2267269993333332	-0.132932488	1.66665449775	2.646619448	8.454530347	3.259661719	-4.924949988	4.5197769714	-0.4977920433333334	3.6566501094285715	2.8296166064	0.756683735	3.6319801065	3.8926067829999997	2.4748576402499998	4.64294249
BA2228R	4.570951754166667	1.430173322111111	1.820480011	4.02035240125	3.67587843	8.459411388	4.62834825675	0.495809485	4.9575441222	0.16657996233333336	7.395520489571429	4.4377887842	2.0171511906666666	5.1628963655	8.5862546945	7.1418406965	6.945961606000001
BA2037R	3.4210752208333335	3.808501172777778	-0.581670057	2.83282257025	3.486638643	9.26335235	5.6188456872499994	-1.257273156	4.6576346933	0.32178125500000004	5.3039927961428575	2.7827804872	1.3464469143333333	3.4389858975000003	8.820370569000001	7.31813701975	9.324250028
BA2184R	4.413125355333333	2.7239129853333335	0.46469323	2.35291296575	1.744206884	7.438268726	4.26851939975	-1.373897178	3.4568810931	-2.340427186	3.3560214152857144	5.3277323312	0.64407947	2.0779670225	9.368873828	7.896793332250001	7.625881669
BA3009R	4.8663821616666665	1.0522776813333332	-0.845075814	2.01903363725	2.974501064	8.012846983	5.844243089	-1.446702539	4.1912310864	-0.7221740830000001	5.561092527285714	3.2392777052	2.120729518666667	3.8551461405	8.225504726	7.1769855934999995	9.0835377545
BA2442R	2.031066985	1.445800641111111	-0.802256476	4.49673212375	0.681868262	9.242989414	3.84503018325	-2.141896136	2.9803445009000002	-2.340697720666667	4.456105407571428	3.1768563304	-0.9166259426666666	1.434169717	9.1544988805	5.3315189825000004	5.5684919090000005
BA2882R	6.0842864955	3.617944088111111	2.658017302	4.4219354845	4.429899527	10.25946561	5.5420391045	1.682334319	5.6164004078	1.1994150733333333	7.363390691428571	2.6526209124	2.065931699666667	5.686654357	8.821592701	5.7366805925	8.317259268499999
BA2656R	3.594209248	-0.6106500282222223	0.168253562	2.2488018362499997	1.618917701	8.300379655	4.25324658025	-2.707305721	3.5389740646	-0.8524067993333334	2.7666325245714285	6.9244451178	1.5033508203333332	1.969791617	0.7175166799999999	0.57256088075	0.7148543045
BA2705R	5.630788841833334	-0.5173768051111111	3.621894336	3.79198846125	3.183778622	9.604220047	5.203202774	-1.955393393	4.837187296	-0.07109164566666672	6.295843149571429	1.6555834576	1.5284047953333335	5.133688911	5.1034787865	-0.028986418999999986	8.218593297
BA2379R	5.665188959333333	0.39075789577777775	3.259618437	5.7067628475	5.651021574	8.855776692	4.975487683	2.308820592	5.8608601085	1.6207672226666665	7.847068880428571	4.2584607195999995	3.577838968	5.326689214	7.633760084	5.91196130275	5.2702282455
